text,etiqueta
muy triste estoy de verdad,
Necesitó abrazar a Mario de nuevo,
"@Judith_MarinGzz gracias, igualmente feliz año muchas bendiciones",
Me ayudé sola jajaja Nadie me pasa bibliografías @hugo_cruz25,
Soñé que tenía una banda de Rock céltico.,
@yoymimochila @YouTube genial! Ya que en unos días iré!!,
"puras fotos lutteo en mi tl, basta me hacen extrañarlos",
Mis altas eectativas en el amor son culpa de los libros.,
Jueputaaaa extraño mi bici. Esta panza de camionero me va a matar,
"@aimeraus @GLaveaga @debatelibros No, no sabía que existía, lo leeré ya acabaste el primero?",
Lo unico que van a hacer es que me vuelva mamona con todos como antes,
Envenenaron al Bruno Ya lo atendió el veterinario pero tengo miedo de que no aguante.,
@ConcepcionBau_ Mañana te confirmo y si es así nos vamos juntas o nos veríamos en un lugar?,
"@Energy_F hola, buen día ... me podrían compartir los horarios de las actividades en EF WTC? Graciaaas",
@MascaraDeLatex @LassoMusica Esa playera con el Logo de The Punisher ya no la encontre en Tienda me dijeron que esta agotada,
Hoy ví a mi crush de la secundaria y... nooooo. Juro que en la secu sí estaba bonito,
"@travel_gaia tenemos existencia, pero como las hacemos a mano y artesanal , es preferible que nos hagan pedido para asegurar existencias",
Extraño que mayito diga babosa (o) Extraño la primera media hora de cotorreo Extraño todo el desmadre de antes jaja,
"#BullyingAJos ""Mi maestra me dio un beso en la salida, por que hice los palitos derechitos..."" Pa!rodia! @JosDice",
@FelipeGNE por??? hay bueno si un café! Yo tmbn elegí que ya no salgo hoy! A que hora llegas?,
Damn!!! Cómo le hacen esas chavas que se van pintando en el camión. O sea yo a duras penas puedo delinearme,
No soy fan del fut pero mi hermana me puso ver la final a partir del 1er tiempo extra y debo decir que estuvo muy buena #TigresVsAmerica,
"@hugo_mcc ayy si quería, pero mi familia ya no tiene vacaciones y nos iremos antes pero volveré en enero yo sola y a ver que se hace",
"@GalyPoucel ya que salga el anuncio, entonces te diré con toda la información: ""mira Galonchas, por esto no es igual que el Wii U""",
Es por eso que lo poco que me quedaba lo invertí en mas mejoras para el canal y un pequeño regalo para mi hermano que se creara un canal,
Y desperté y me fui llorando con mi mamá. Desperté en el sueño como unas 5 veces. Nunca había batallado tanto. Me muero si me pasa sola,
"@Luigi_Kilmister ah cabrón, parece de 42""  Ok, no hay queja ahí, pero, ¿La barra? ¿Cómo puedes dormir por las noches? &gt;",
"Me gusta alguien que para mi es el niño mas bonito, se los juro, esta hermoso todo, su boquita, cabello, ojos, sonrisa, cuerpo, todo",
#AhoraSuena afroman de @plastilinamosh juevecito suavecito,
@ElGab yo no soy millenial eh,
Mi familia piensa que soy lesbina,
Ya me voy a correr... mejor,
Es triste quitar todas las cosas de Navidad,
@pabloalboran eyyy regresa yaa!!! Tu @FamAlboranMex te espera,
@nilomandeDior Hoy estuve viendo muchas fotos dell Escuadrón. Lo extraño,
Hace 1 seg estaba de buen humor y ahorita quiero llorar,
@PammGonzaleez no mames ahora quedaré como pendejo porque no pude ir de nuevo,
Ah no verdad? Jajaj nadie entendió mi chiste que imbécil soy hahaha,
Le iba a hablar al niño guapo que siempre me likea y tiene novia,
"Acabo de ver una película extrañamente buena! ""Un cadáver para sobrevivir"" véanla",
@FerReyees19 @Abiel_Vasquez @ElPabloDeVerdad yo tenía pensado sacar la del fogo y una optativa de 2C para poder meter electromagnétismo,
Navi me contagió la gripa que le contagié yo en primer lugar y ahora tengo poquita fiebre,
"No hay canciones viejitas de Bow wow en spotify De eso si me quejo, no es justo",
Hoy tenía unas ganas muy intensss de entrar a mi clase de inglés y pues como que no.,
"@Lonely__B0y jajajajajajaja ay. Tal vez si es por eso, empecé exactamente el 3 de Julio y tunas verdes ?",
Compre un cortador de pastillas y me enseñaron uno que las tritura y dije que bonito pero ya no tenía dinero,
"Ninguna vida fancy de nuevo en mty. voy a usar como cuatro camiones al día, más todo lo demás.",
Ya van dos noches seguidas en que la gente se me pone bien pendeja antes de dormir y me desvelan con su tontería,
@JaviSS4 pues hace poco llego a México pero pues ni tarjetas tengo ni se que pedo con eso de pedir por online soy un noob,
"@examonterrey: Pasando a desearles un feliz año nuevo 2017 lleno de salud, abundancia y éxitos. Saludos desde San Luis Potosí, S.L.P.",
"@camilaglex mmmm bueno es que como siempre me dices asi, no sabia que a todas las dices lo mismo jjajaja te amo &lt",
"Es una pena que el fin de año se vea rodeado de malas noticias para los mexicanos. Sube la gasolinaube todo, menos el ingreso salarial",
No cabe duda qe los qe mas quieres son los q mas te lastiman t apuñalan por la espalda perdi a la persona q consideraba mi segunda madre,
@Esteban_Sainz ¿Desde cuándo te hiciste tan famoso? que no se nos olvide que yo leí tu futuro &amp; que yo leía tus notas en el Andante.,
"Me da más risa k todos me ven cuando me maquillo toda estupida en la kfe, han de pensar hay pobre niña no se puede maquillar en su ksa",
Vamos ya por los últimos ebbos y obras Feliz a pesar de q por hacer lo q me toca de mi religión tenga otras broncas. Ashe!!!!,
"Listo, por fin en casa, a dormir 4 horas nomás. Gracias a Dios mis papás están bien y les está yendo chingón. Ahora yo, a chingarle salu2",
@GloriaTrevi ya pelame buenas noches,
@unapizzerola Supongo el frío esta horrible,
Y aparte tupper con recalentado jajajaa,
"@MarioCidM sin los mismos números, soy disléxica",
Yo solo quiero adelantar mi vuelo a Chicago,
@domicerq te extraño como a nadie en el mundo.,
"@SoyTanNinaBien jaja, estás aburrida!? Mejor cuéntanos otro cuento",
Ya estuve sola antes y sé que todo estará bien.,
Y está vez estaban bonitos los que trajo la rosca #VideoMTV2016 Abraham Mateo,
"@IronGeen ñammm. Ya se me antojó una deliciosa cema, vamos por una",
"Recorrí toda la ciudad en un dia con mi mejor amigo, que trip",
lástima que mi ig es una pendejada y subo fotos de mi mejor amigo pacheco,
No ma sigo súper enferma hasta creo que más que los días pasados. Help .,
Buenos días amiguitos ¿qué hacen en domingo cuando se despiertan temprano y sin cruda? Alguna sugerencia,
Trataré de conseguir el estupido libro que por cierto se ve que está lindisimo @ElJuanpaZurita no haz subido snaps,
Ya van varias veces que me pongo a leer sobre algún lugar y al día siguiente pasa algo malo,
"@d3andego perdón, ando desconectada, ¿puesto de qué o qué? sorry, es que ando del tingo al tango",
#saqueos #MeduelesMexico te quiero libre de la opresión y la injusticia pero por el camino correcto no con violencia y sangre de hermanos,
"Estoy triste, me voy a poner escuchar canciones tristes a ver si así se me quita. -Yo, toda genio",
"Hoy una amiga nos contó una situación fea que le pasó por mandar nudes, como las cosas bellas pueden convertirse en feas",
"No mamen ya dejen de pelear, El Niño Dios está triste y a María se le puede secar la leche no sean inconscientes",
"@soyedgarmx: Mi estimado, te deseo un feliz año nuevo 2017 lleno de salud, abundancia y éxitos para ti y para tus seres queridos",
No quiero que me operen en serio tengo mucho miedo nervios y de más..... y luego 4 días antes de navidad no se vale,
"Ya quiero que acabe este año, neta agarrare durísima la dieta y gym el 2017 jaja yo cada Año Nuevo jajaja no neta esta vez si",
"Buenos días!! Ser feliz no depende de las condiciones de vida que tengas, sino de la actitud con la que decide hacerles frente... Besitos",
"La muerte de Bobby en Supernatural es la 2da cosa más triste que me ha pasado en la vida. Neta, una vida así no es vida...",
"Acabo de ir al Ox y compre un ""Frit-os"" (sabritas) y me costó $14 ... cuando en mi infancia costaban $2.50... que triste",
"Por fin terminando mis obras y ebbos Vamos por la última y a terminar todo Gracias a mis santos, egguns y a mi hermano q me apoya!!!",
"Iba a salir pero empezó a llover y mejor no salí y ni llovió tanto, bueno ni llovió. Pero igual ni tengo dinero, ni plan, ni amigos.",
De nuevo sin servicio @ATTMxAyuda @ATTMx,
@KaiserGDL siempre hay razones buenos dias,
Tengo miedo de perder mi dientito,
Eres el más lindo de mi vida,
Ya tengo mi principal propósito de este año,
Pinche equipo me ilusiona bien machín para este año @Cruz_Azul_FC,
@Vuuulpix donde te das cuenta que dejaron fuera las mejores canciones,
"Empiezo el año como dije, bien dormida y muy enamorada",
Clase de #twitter #once my fav social app / como ha cambiado el consumidor @KarimTanfin,
"Ahora están tocando Arabella suena igualito a Alex Turner, seguro es Guajardo",
@SpotifyMexico por qué quitaron las canciones de R ? quería escuchar a mis guilty pleasure,
@romario_castro @AGUCDMX estaba hablando con unos pedir que se haga area verde y donar unos arboles.,
"No me da y nunca me dará risa los vídeos ""chistosos"" de niños especiales",
@miguelmarquezm sugerencia: impulsar el teletrabajo en las dependencias del ejecutivo: reducción de consumo y emisiones contaminantes,
@SandovalRam @SaamiEle JAJAJAJA pinche Samanta grosera ese día destrozaste a la mamá de la que se fue a la pijamada,
"@cherrypumita Te falto el de tus nalgas rebotando... Sonidos bonitos jajaja no te enogres tanto, piensa en mi",
Porque existe medicina familiar porque !! Es tan tan tan aburrido no sirvo para estar detrás de un escritorio,
@HttpQuijas Está horrible aquí cierran tiendas para que no haya saqueos y no hay donde comprar más y el tráfico y así,
"Además la gente es bien culera con los perris y nomás no podemos darles de comer, ni casa a tod.",
Mis pequeños amores hay que disfrutar este #UltimoViernes ya que se acaba el año e inicia un año nuevo con muchas sueños para todos,
"@PatyCantu Me encantaría ir a Los Reyes Michoacán, tengo una amiga allá Te esperamos el próximo año en Guayaquil Un abrazo muy fuerte.",
Quizá no fue mi mejor año pero agradezco las cosas buenas a lo largo de este tuve grandes momentos a lo largo de este 2016,
En la mañana traía mucha prisa y olvide mi cargador así que me subí corriendo a mi cuarto y traía mi tenis desabrochado y me caí,
Mis maestras de la primaria se reunieron y sentí bonito de ver sus fotos  aunque ninguna me quería jajaja era una rebelde sin causa,
"Me muero de sueño pero ya sé que a las 2 me levantaré y en monterave habrá una foto que dirá ""boletos agotados"" NO ME ARRIESGARÉ",
Creo que eliminar a bastante gente en redes sociales que no comenta no pone ni un me enoja ni nada aaaa pero a diario ven mis redes!!,
"Día 1. En #Azar me topé a una coreana, fue tan amable y nos hicimos amigas... Pero no todo es color de rosas, nuestra amistad se rompió",
"deja de pensar en que tu no puedes y ponte a trabajar en luchar para lograrlo.... la vida no es facil. pero es linda, llena de retos",
"En este momento debería estar en ""La Chope"" pero no, aquí estoy en mi cama acostado. Y no amigos, no lo digo por ir a embriagarme.",
Me pone muy feliz,
@Lian_U Prometido te abrazo muy fuerte,
"@JavierNobleDice Club de cuervos, lo mejor",
necesito apapachos y tecito hecho con amor,
@reginavegal Siempre si estaras el sabado en CDMX?,
Siento un vacío bien feo de dejar el cigarro,
"@LuceroGama tu foto de perfil me trae recuerdos, extraño escucharte",
@DraAChvez que mala pata ojalá te recuperes pronto! Feliz año!,
Estoy aburrida pero me invitan a lugares y me da flojera salir,
Hay veces que uno se siente un extranjero hasta en su propio país,
"@SoyFery si, concuerdo y cada vez que te renuevas estas el doble de linda",
"La soberbia no es nada buena, no confíes en el ni en ella!",
"""Elle"" es increíble, pero mi raíz latina pedía a gritos ""Neruda"" #GoldenGlobes",
"Estoy embarazado de trillizos, dejen de decir que es por los tamales de fin de año",
"@_suemyarjona_ Nohely 🤘 -Me gusta tu icon y tu header -no te conozco mucho, manda dm cuando quieras",
Empezando el año como el Toluca... siempre fallando jajaja. Échenle chingados! No se descontrolen tanto!,
"Lo malo de no seguir haciendo roscas, es que ya no voy a salir en el reportaje de alguien",
"Triste por el país que le va a tocar a mi hijo ... México esta castrado, tejido social podrido . #Noches",
"@alientocosmico chale sí, yo nomás quiero pensar pero se me hace que es un deseo bien utópico y pues todo seguirá igual",
Mi abuelita ya fue y regreso del súper y pues yo todavía no puedo pararme de la cama. Jajajaja fracaso puro.,
"@roodvel Señorito pasela excelente está noche vieja, éxitos en su 2017, sabes que te estimó asi que no me hagas recordartelo come mucho",
"@YamJolie aww, nomas si cuando y yo puesto. Feliz año yamita. Que el 2017 sea mucho mejor. Tú eres muy bien vibra",
"@anetteoficial solo la real, pura y legítima verdad chula!! Eres un primor de mujer!! Te envío 1,589 besos!!",
"@juanchoheredia no pude carnal pero que bueno que la pasaron bien, ya ni les pude dar el abrazo de navidad pero pues hay más tiempo",
Me niego a que mi participación en este maratón de lectura se quede corta como pasó el año pasado (No olviden que habrá vídeo el viernes),
"Mi mamá,mi hermana y mi tía no llegarán hasta en la noche creo,voy a pasar la mayor parte de mi cumpleaños sin mis familiares cercanos",
"Real, lo único bueno de los Lunes es el Monday Night Football. Amo que dé la noche, llegue mi papá con un chocolate y ponernos a verlo",
"Acá en el norte, el día de muertos es lo más meh del mundo y eso está triste, porque me gusta ver las mega ofrendas y todo eso bonito",
"Te bloquee Crea cuentas huevo y solito se sigue y dá RT, porque ya no le creen sus fans. Ah qué mi paisano, ni me interesa su amistad.",
@BarbaNegrx jajajaja igual que chepos,
La mala racha esta conmigo,
Necesito un plan con datos ilimitados,
@_AldoMeneses no sé porque es tan difícil ahora,
@josmar9999 gracias te quiero! Nos hace falta cafeee,
@QuefishTV como quisiera poder pensar que las cosas son así,
Como que en 3 horas entro a la escuela nmms,
"@luis_comi_ jajajaja toda la razón hermano, toda la maldita razón!",
Es lo unico que me se de la cancion jajajaja que oso,
"@JosDice ...Holaaa Pestañass !!! , Buenas Nochezz Descansa ...Sueña bonito",
He visto crecer e al grupo de vecinas y me las he querido coger,
"@_nbam Muchísimas graciassss maifreny espero que si, ya que te freseas jaja gracias en serio",
